,,,,,,317,,Detoxification,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,318,,Diabetes,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,319,,Diaphragm Fitting,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,320,,Dieticians,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,321,,Disabled Parking,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,322,,District Nursing,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,323,,Divorce,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,324,,Doctors,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,325,,Drink-Drive,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,326,,Dual Diagnosis Servi,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,327,,Early Choice,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,328,,Eating Disorder,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,330,,Emergency Relief,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,331,,Employment And Train,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,332,,Environment,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,333,,Equipment,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,334,,Exercise,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,335,,Facility,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,336,,Family Choice,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,337,,Family Law,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,338,,Family Options,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,339,,Family Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,340,,FFYA,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,341,,Financial Aid,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,342,,Fitness,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,343,,Flexible Care Packag,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,344,,Food,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,345,,Food Vouchers,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,346,,Forensic Mental Heal,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,347,,Futures,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,348,,Futures For Young Ad,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,349,,General Practitioner,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,350,,Grants,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,351,,Grief,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,352,,Grief Counselling,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,353,,HACC,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,354,,Heart Disease,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,355,,Help,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,356,,High Blood Pressure,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,357,,Home Help,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,358,,Home Nursing,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,359,,Homefirst,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,360,,Hospice Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,361,,Hospital Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,362,,Hospital To Home,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,364,,Hostel,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,365,,Hostel Accommodation,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,366,,Household Items,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,367,,Hypertension,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,368,,Illness,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,369,,Independent Living,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,370,,Information,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,371,,Injury,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,372,,Intake,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,373,,Intensive Mobile You,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,374,,Intervention,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,375,,Job Searching,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,376,,Justice,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,377,,Leisure,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,378,,Loans,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,379,,Low Income Earners,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,380,,Lung,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,381,,Making A Difference,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,383,,Medical Specialists,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,384,,Medication Administr,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,385,,Menstrual Informatio,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,386,,Methadone,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,387,,Mobile Support And T,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,388,,Motor Neurone,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,389,,Multiple Sclerosis,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,390,,Neighbourhood House,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,391,,Nursing Home,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,392,,Nursing Mothers,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,393,,Obesity,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,394,,Occupational Health,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,395,,Optometrist,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,396,,Oral Hygiene,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,397,,Outpatients,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,398,,Outreach Service,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,399,,PADP,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,400,,Pain,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,401,,Pap Smear,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,402,,Parenting,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,403,,Peak Organizations,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,404,,Personal Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,405,,Pharmacies,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,406,,Phobias,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,407,,Physical,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,408,,Physical Activity,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,409,,Postnatal,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,410,,Pregnancy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,411,,Pregnancy Tests,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,412,,Preschool,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,413,,Prescriptions,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,414,,Primary Mental Healt,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,415,,Property Maintenance,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,416,,Prostate,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,417,,Psychiatric,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,418,,Psychiatric Disabili,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,419,,Psychiatric Disabili,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,420,,Psychiatric Disabili,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,421,,Psychiatric Disabili,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,422,,Psychiatric Disabili,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,423,,Psychiatric Support,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,424,,Recreation,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,425,,Referral,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,426,,Refuge,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,427,,Rent Assistance,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,428,,Residential Faciliti,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,429,,Residential Respite,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,430,,Respiratory,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,431,,Response,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,432,,Rooming Houses,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,433,,Safe Sex,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,434,,Secure Extended Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,435,,Self Help,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,436,,Separation,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,437,,Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,438,,Sex Education,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,439,,Sexual Abuse,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,440,,Sexual Issues,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,441,,Sexually Transmitted,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,442,,SIDS,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,443,,Social Support,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,444,,Socialisation,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,445,,Special Needs,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,446,,Speech Therapist,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,447,,Splinting,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,448,,Sport,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,449,,Statewide And Specia,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,450,,STD,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,451,,STI,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,452,,Stillbirth,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,453,,Stomal Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,454,,Stroke,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,455,,Substance Abuse,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,456,,Support,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,457,,Syringes,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,458,,Teeth,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,459,,Tenancy Advice,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,460,,Terminal Illness,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,461,,Therapy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,462,,Transcription,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,463,,Translating Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,464,,Translator,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,465,,Transport,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,466,,Vertebrae,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,467,,Violence,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,468,,Vocational Guidance,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,469,,Weight,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,470,,Welfare Assistance,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,471,,Welfare Counselling,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,472,,Wheelchairs,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,473,,Wound Management,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,474,,Young People At Risk,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,475,,Further Desc. - Community Health Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,476,,Library,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,477,,Community Hours,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,478,,Further Desc. - Specialist Medical,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,479,,Hepatology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,480,,Gastroenterology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,481,,Gynaecology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,482,,Obstetrics,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,483,,Further Desc. - Specialist Surgical,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,484,,Placement Protection,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,485,,Family Violence,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,486,,Integrated Family Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,488,,Diabetes Educator,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,489,,Kinship Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,490,,General Mental Health Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,491,,Exercise Physiology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,492,,Medical Research,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,493,,Youth,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,494,,Youth Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,495,,Youth Health,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,496,,Child and Family Ser,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,497,,Home Visits,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,498,,Mobile Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,500,,Before and/or After,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,501,,Cancer Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,502,,Integrated Cancer Se,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,503,,Multidisciplinary Se,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,504,,Multidisciplinary Ca,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,505,,Meetings,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,506,,Blood pressure monit,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,507,,Dose administration,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,508,,Medical Equipment Hi,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,509,,Parenting/Family Support/Education,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,510,,Deputising Service,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,513,,Cancer Support Groups,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,514,,Community Cancer Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,530,,Disability Care Transport,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,531,,Aged Care Transport,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,532,,Diabetes Education s,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,533,,Cardiac Rehabilitati,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,534,,Young Adult Diabetes,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,535,,Pulmonary Rehabilita,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,536,,Art therapy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,537,,Medication Reviews,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,538,,Telephone Counselling,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,539,,Telephone Help Line,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,540,,Online Service,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,541,,Crisis - Mental Health,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,542,,Youth Crisis,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,543,,Sexual Assault,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,544,,GPAH Other,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,545,,Paediatric Dermatology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,546,,Veterans Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,547,,Veterans,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,548,,Food Relief/Food/Meals,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,550,,Dementia Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,551,,Alzheimer,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,552,,Drug and/or Alcohol Support Groups,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,553,,1-on-1 Support /Mentoring /Coaching,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,554,,Chronic Disease Management,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,555,,Liaison Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,556,,Walk-in Centre /Non-Emergency,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,557,,Inpatients,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,558,,Spiritual Counselling,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,559,,Women's Health,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,560,,Men's Health,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,561,,Health Education/Awareness Program,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,562,,Test Message,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,563,,Remedial Massage,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,564,,Adolescent Mental Health Services,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,565,,Youth Drop In/Assistance/Support,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,566,,Aboriginal Health Worker,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,567,,Women's Health Clinic,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,568,,Men's Health Clinic,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,569,,Migrant Health Clinic,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,570,,Refugee Health Clinic,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,571,,Aboriginal Health Clinic,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,572,,Nurse Practitioner Lead Clinic/s,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,573,,Nurse Lead Clinic/s,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,574,,Culturally Tailored Support Groups,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,575,,Culturally Tailored Health Promotion,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,576,,Rehabilitation,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,577,,Education Information/Referral,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,580,,Social Work,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,581,,Haematology,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,582,,Maternity Shared Car,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,583,,Rehabilitation Servi,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,584,,Cranio-sacral Therapy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,585,,Prosthetics & Orthotics,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,589,,Home Medicine Review,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,590,,GPAH - Medical,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,591,,Music Therapy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,593,,Falls Prevention,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,599,,Accommodation/Tenancy,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,600,,"Assess-Skill, Ability, Needs",http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,601,,Assist Access/Maintain Employ,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,602,,Assist Prod-Pers Care/Safety,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,603,,Assist-Integrate School/Ed,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,604,,"Assist-Life Stage, Transition",http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,605,,Assist-Personal Activities,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,606,,Assist-Travel/Transport,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,607,,Assistive Equip-General Tasks,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,608,,Assistive Equip-Recreation,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,609,,Assistive Prod-Household Task,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,610,,Behavior Support,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,611,,Comms & Info Equipment,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,612,,Community Nursing Care,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,613,,Daily Tasks/Shared Living,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,614,,Development-Life Skills,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,615,,Early Childhood Supports,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,616,,Equipment Special Assess Setup,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,617,,Hearing Equipment,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,618,,Home Modification,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,619,,Household Tasks,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,620,,Interpret/Translate,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,621,,Other Innovative Supports,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,622,,Participate Community,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,623,,Personal Mobility Equipment,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,624,,Physical Wellbeing,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,625,,Plan Management,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,626,,Therapeutic Supports,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,627,,Training-Travel Independence,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,628,,Vehicle modifications,http://terminology.hl7.org/CodeSystem/service-type,,
,,,,,,629,,Vision Equipment,http://terminology.hl7.org/CodeSystem/service-type,,
